"DeviceID","created","lastEdited","uploaded","Tree_Location","Tree_Identification","GPS_lat","GPS_lon","GPS_alt","GPS_acc","GPS_provider","GPS_bearing","Image","Height_in_feet","Diameter_Breast_Height_in_inches","Roots","Notes","Trunk","Trunk_Notes","Branches_Fronds","Branches_Notes","Recommendations","Comments"
"d346a07f9eb42ab1","1432359978909","2015-05-23 11:21:02","2015-05-23 07:55:30","M_WH_1","Cocos_nucifera_Coconut_Tree","13.514192","144.81097675","123","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_b0c44298-8e87-49b8-a4b3-7c8a86ad8c3b.jpg","13","","Not_Visible","","No_Issues","Trunk is good","Medium_Brontispa_Beetle_Damage"," ","Pest_Control_Program","Insecticide treatment"
"d346a07f9eb42ab1","1432360228791","2015-05-23 11:22:29","2015-05-23 07:55:31","M_WH_2","Veitchia_merrillii_Manila_Palm","13.51381205","144.81093457","124","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_8f51c014-0db3-4428-a24d-e9c1689e0605.jpg","11","","Not_Visible","","Decay","Termite damage","","Insect worm damage","Pest_Control_Program",""
"d346a07f9eb42ab1","1432360364941","2015-05-23 11:22:07","2015-05-23 07:55:32","M_WH_3","Veitchia_merrillii_Manila_Palm","13.51389926","144.81090118","126","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_b6a05ace-63b5-4504-aaaf-ebc8da79fe2f.jpg","10","","Not_Visible","","No_Issues","No noticeable damage","Medium_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432360503946","","2015-05-23 07:55:33","M_WH_4","Yucca_aloifolia_Yucca","13.51404962","144.81091093","127.0","3.0","gps","N/A","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_658a4a1c-ee5e-449b-aefe-a6783f84973a.jpg","3","","Not_Visible","","Decay","Trunk is broken","","","Removal",""
"d346a07f9eb42ab1","1432360641343","2015-05-23 11:23:15","2015-05-23 07:55:34","M_WH_5","Cocos_nucifera_Coconut_Tree","13.51410283","144.81089146","128","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_cd7ab24d-d04a-40a7-804c-1ee1fa764e54.jpg","16","","Not_Visible","","No_Issues","","Moderate_Rhino_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432360747714","","2015-05-23 07:55:34","M_WH_6","Yucca_aloifolia_Yucca","13.51409894","144.81091108","124.0","3.0","gps","N/A","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_8a2c3ca8-ba87-4136-b897-9263597d07ed.jpg","1","","Not_Visible","","Decay","Trunk is broken","","Crown rot","Removal",""
"d346a07f9eb42ab1","1432361063200","","2015-05-23 07:55:35","M_WH_7","Cocos_nucifera_Coconut_Tree","13.51477458","144.81075602","122.0","3.0","gps","N/A","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_52283472-f6f7-4257-8c84-87f6eb5a3e15.jpg","24","","Not_Visible","","Decay","Approximately 20% decay near base. ","","Minor Brontispa Beetle Damage","","Damage from previous tree spiking"
"d346a07f9eb42ab1","1432361236351","2015-05-23 11:24:20","2015-05-23 07:55:36","M_WH_8","Cocos_nucifera_Coconut_Tree","13.51485039","144.81071535","132","3","gps","0","","26","","Not_Visible","","Structural_Defects","10% physical damage at the base. ","Light_Rhino_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432361403232","2015-05-23 11:25:09","2015-05-23 07:55:37","M_WH_9","Cocos_nucifera_Coconut_Tree","13.51486568","144.81072189","125","3","gps","0","","23","","Not_Visible","","Structural_Defects","Physical damage near base. Leaning over roadway","Light_Brontispa_Beetle_Damage","","Restructuring,Pest_Control_Program","Right the tree so it isn't leaning over road"
"d346a07f9eb42ab1","1432361656357","2015-05-23 11:25:54","2015-05-23 07:55:38","M_WH_10","Tabebuia_pallida_Pink_Tacoma","13.51510493","144.810668","122","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_95830f31-d566-42ac-b0fb-9fe257eec2fc.jpg","23","5","Not_Visible","","Multiple_Branches","","No_Issues","Good","Crown_thinning","Invasive species replace with Native species"
"d346a07f9eb42ab1","1432361792786","2015-05-23 11:27:25","2015-05-23 07:55:39","M_WH_11","Cocos_nucifera_Coconut_Tree","13.51524218","144.81063824","121","3","gps","0","","25","","Not_Visible","","Structural_Defects","Physical damage about 15% at 6 feet height","Moderate_Rhino_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432361906548","","2015-05-23 07:55:40","M_WH_12","Cocos_nucifera_Coconut_Tree","13.51526797","144.81059876","122.0","3.0","gps","N/A","","25","","","","Structural_Defects","Physical damage on 15% of tree at 4 feet 8 height","","","","Leaning onto traffic,  right in place"
"d346a07f9eb42ab1","1432362266908","2015-05-23 20:38:56","2015-05-23 07:55:40","M_WH_13","Cocos_nucifera_Coconut_Tree","13.51611988","144.80989103","104","8","gps","0","","24","","Not_Visible","","Structural_Defects","Trunk is tapering. Early signs of Tinangaha","Light_Brontispa_Beetle_Damage","","Removal",""
"d346a07f9eb42ab1","1432362360218","2015-05-23 20:40:34","2015-05-23 07:55:41","M_WH_14","Cocos_nucifera_Coconut_Tree","13.51602552","144.81005385","119","3","gps","0","","25","","Not_Visible","","Physical_Damage","","Medium_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432362515599","2015-05-23 20:44:27","2015-05-23 07:55:42","M_WH_15","Cocos_nucifera_Coconut_Tree","13.51609436","144.80993131","116","3","gps","0","","24","","Not_Visible","","Structural_Defects,Physical_Damage","Physical damage at base and tapering of trunk due to early stages of Tinangaha","Medium_Brontispa_Beetle_Damage","chlorotic leaves","Removal","Diseased trees"
"d346a07f9eb42ab1","1432362701654","2015-08-07 02:47:59","2015-05-23 07:55:43","M_WH_16","Cocos nucifera - Coconut Tree","13.516699","144.809169","109","6","gps","0","","23","","Not_Visible","","","Trunk is encroaching onto roadway","Heavy_Brontispa_Beetle_Damage","","Removal",""
"d346a07f9eb42ab1","1432362901404","2015-05-23 20:45:38","2015-05-23 07:55:44","M_WH_17","Cocos_nucifera_Coconut_Tree","13.5172387","144.80814393","108","3","gps","295.10000610352","","25","","Not_Visible","","No_Issues","","Light_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432362993598","2015-05-23 20:47:35","2015-05-23 07:55:45","M_WH_18","Cocos_nucifera_Coconut_Tree","13.51726685","144.80807653","103","3","gps","320.10000610352","","14","","Not_Visible","","Decay","Internal decay 30%","Medium_Brontispa_Beetle_Damage","","Removal",""
"d346a07f9eb42ab1","1432363094974","2015-05-23 20:48:18","2015-05-23 07:55:45","M_WH_19","Cocos_nucifera_Coconut_Tree","13.51728611","144.80805495","102","3","gps","317.29998779297","","27","","Not_Visible","","Physical_Damage","Physical damage about 8 feet high and 20% of tree","Medium_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432363198951","","2015-05-23 07:55:46","M_WH_20","Veitchia_merrillii_Manila_Palm","13.51734672","144.80788843","101.0","3.0","gps","N/A","","13","","Not_Visible","","Decay","Internal decay about 70%","","","Removal",""
"d346a07f9eb42ab1","1432363947771","2015-05-23 20:51:39","2015-05-23 07:55:47","M_JFK_1","Cocos_nucifera_Coconut_Tree","13.50198452","144.79786993","110","3","gps","0","","27","","Not_Visible","","Physical_Damage","Heavy spike damage","Light_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432363994217","2015-05-23 20:52:56","2015-05-23 07:55:48","M_JFK_2","Cocos_nucifera_Coconut_Tree","13.50196553","144.79785015","109","3","gps","0","","17","","Not_Visible","","No_Issues","","Heavy_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432364048208","2015-05-23 20:53:40","2015-05-23 07:55:49","M_JFK_3","Cocos_nucifera_Coconut_Tree","13.50197946","144.79779459","107","3","gps","99.599998474121","","22","","Not_Visible","","No_Issues","","Medium_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432364093991","2015-08-07 02:48:45","2015-05-23 07:55:50","M_JFK_4","Cocos nucifera - Coconut Tree","13.502013","144.7906416666","0","2656","network","0","","21","","Not_Visible","","No_Issues","","Medium_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432364166389","2015-05-23 20:55:04","2015-05-23 07:55:51","M_JFK_5","Cocos_nucifera_Coconut_Tree","13.50201571","144.79769294","107","3","gps","0","","27","","Not_Visible","","No_Issues","","Heavy_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432364220697","2015-05-23 20:55:54","2015-05-23 07:55:52","M_JFK_6","Cocos_nucifera_Coconut_Tree","13.50203082","144.79764876","107","3","gps","0","","15","","Not_Visible","","No_Issues","","Medium_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432364279157","2015-05-23 20:56:24","2015-05-23 07:55:53","M_JFK_7","Cocos_nucifera_Coconut_Tree","13.50202957","144.7975961","109","4","gps","99.599998474121","","25","","Not_Visible","","No_Issues","","Heavy_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432364547013","2015-05-23 20:57:13","2015-05-23 07:55:54","M_JFK_8","Cocos_nucifera_Coconut_Tree","13.5025669","144.79669299","90","3","gps","0","","25","","Not_Visible","","Physical_Damage","Nails in trunk","Heavy_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432364626483","2015-05-23 20:58:34","2015-05-23 07:55:54","M_JFK_9","Cocos_nucifera_Coconut_Tree","13.50257899","144.79666523","88","3","gps","0","","24","","Not_Visible","","No_Issues","","Heavy_Brontispa_Beetle_Damage,Light_Rhino_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432364684117","2015-05-23 20:59:34","2015-05-23 07:55:55","M_JFK_10","Cocos_nucifera_Coconut_Tree","13.50260813","144.79662018","90","3","gps","0","","25","","Not_Visible","","No_Issues","","Heavy_Brontispa_Beetle_Damage,Light_Rhino_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432365196180","2015-05-23 21:00:10","2015-05-23 07:55:56","M_BFR_1","Tabebuia_serratifolia_Yellow_Trumpet","13.50523415","144.78188308","114","4","gps","163.19999694824","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_fe9e477a-25e9-4384-9d81-4443a4e2cab9.jpg","15","9","Not_Visible","","Structural_Defects","","Decay","Minor branch decay","Crown_raising,Crown_thinning",""
"d346a07f9eb42ab1","1432365277186","2015-05-23 21:00:38","2015-05-23 07:55:57","M_BFR_2","Fan_Palm","13.50522381","144.78186646","112","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_9cfbb27d-a0a8-4826-82b2-fa0b4c8e4e18.jpg","3","","Not_Visible","","No_Issues","Good","No_Issues","","",""
"d346a07f9eb42ab1","1432365396373","2015-05-23 21:01:40","2015-05-23 07:55:58","M_BFR_3","Tabebuia_serratifolia_Yellow_Trumpet","13.50518384","144.78183844","111","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_4eb0211e-4afe-400f-a4da-d61e73ec8c45.jpg","12","8","Not_Visible","","No_Issues","Good","Crossing_Branches","","Crown_raising,Crown_thinning,Crown_Cleaning","Monitor due to leaning"
"d346a07f9eb42ab1","1432365481190","2015-05-23 11:48:20","2015-05-23 07:55:59","M_BFR_4","Fan_Palm","13.50520394","144.7817933","111","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_6e76c4dc-b919-4af7-bef4-58518f3b9f9c.jpg","3","","Not_Visible","","Girlding_by_bush_cutter","","No_Issues","Good","",""
"d346a07f9eb42ab1","1432365560046","2015-05-23 11:49:04","2015-05-23 07:56:00","M_BFR_5","Fan_Palm","13.50522872","144.7817574","111","4","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_f341a1ce-3a22-4336-adce-7202c37086b0.jpg","3","","Not_Visible","","Decay","20% trunk decay","No_Issues","Good","",""
"d346a07f9eb42ab1","1432365674114","2015-05-23 11:50:16","2015-05-23 07:56:00","M_BFR_6","Pandanus_dubius_Pahong","13.50486942","144.78064504","112","4","gps","345.70001220703","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_3ef0ee56-1a56-4950-b299-69d0b22339f9.jpg","3","","Not_Visible","","No_Issues","Good","","","Crown_thinning","PLEASE CHANGE TREE ID TO N_BFR_1"
"d346a07f9eb42ab1","1432365748263","2015-05-23 11:51:17","2015-05-23 07:56:01","M_BFR_7","Ochrosia_mariannensis_Lipstick_Tree","13.50489274","144.78065519","114","4","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_d8553a85-cfbc-45dd-a8ab-24dc3f931d16.jpg","4","2","Not_Visible","","","","","","Crown_raising","PLEASE CHANGE TREE ID TO N_BFR_2"
"d346a07f9eb42ab1","1432365812771","2015-05-23 11:53:14","2015-05-23 07:56:02","M_BFR_8","Ochrosia_mariannensis_Lipstick_Tree","13.50489235","144.78067398","105","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_dd3ef0a3-9691-436c-b30b-a37492288fc9.jpg","5","2","Not_Visible","","","","","","Crown_raising","PLEASE CHANGE TREE ID TO N_BFR_3"
"d346a07f9eb42ab1","1432365867585","2015-05-23 11:54:24","2015-05-23 07:56:03","M_BFR_9","Ochrosia_mariannensis_Lipstick_Tree","13.50488242","144.78070698","105","3","gps","0","","6","2","Not_Visible","","Girlding_by_bush_cutter","","","","Crown_raising,Crown_Cleaning","PLEASE CHANGE TREE ID TO N_BFR_4"
"d346a07f9eb42ab1","1432365916398","2015-05-23 11:55:14","2015-05-23 07:56:04","M_BFR_10","Ochrosia_mariannensis_Lipstick_Tree","13.50486718","144.78072379","105","4","gps","0","","4","1","Not_Visible","","Girlding_by_bush_cutter","","","","Crown_thinning,Crown_Cleaning","PLEASE CHANGE TREE ID TO N_BFR_5"
"d346a07f9eb42ab1","1432365965854","2015-05-23 11:55:49","2015-05-23 07:56:05","M_BFR_11","Ochrosia_mariannensis_Lipstick_Tree","13.50486225","144.78077998","106","4","gps","84.300003051758","","4","1","Not_Visible","","No_Issues","","No_Issues","","Crown_raising,Crown_thinning","PLEASE CHANGE TREE ID TO N_BFR_6"
"d346a07f9eb42ab1","1432366047622","2015-05-23 11:56:35","2015-05-23 07:56:06","M_BFR_12","Ochrosia_mariannensis_Lipstick_Tree","13.50482761","144.78079643","105","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_b946d971-84ee-4269-bba9-838fb1df17c2.jpg","3","0","Not_Visible","","Girlding_by_bush_cutter","","","","Removal","PLEASE CHANGE TREE ID TO N_BFR_7"
"d346a07f9eb42ab1","1432366122382","2015-05-23 11:57:20","2015-05-23 07:56:07","M_BFR_13","Messerschmidia_argentea_Hunek","13.50481755","144.78079273","104","4","gps","84.300003051758","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_2cee3ef0-e379-45b8-91f2-43772551487b.jpg","4","0","Not_Visible","","Decay,Structural_Defects","","","","Removal","PLEASE CHANGE TREE ID TO N_BFR_8"
"d346a07f9eb42ab1","1432366189618","2015-05-23 11:58:07","2015-05-23 07:56:08","M_BFR_14","Messerschmidia_argentea_Hunek","13.50479008","144.78079929","108","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_a25779d3-d605-4791-aca1-2b8dc51c40e9.jpg","6","","Not_Visible","","Decay,Structural_Defects","","","","Removal","PLEASE CHANGE TREE ID TO N_BFR_9"
"d346a07f9eb42ab1","1432366256611","2015-05-23 11:58:45","2015-05-23 07:56:08","M_BFR_15","Ochrosia_mariannensis_Lipstick_Tree","13.50478499","144.78077688","108","4","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_4970854f-6b2c-4ec9-9503-840aa871b86e.jpg","6","1","Not_Visible","","Decay,Structural_Defects","","","","Removal","PLEASE CHANGE TREE ID TO N_BFR_10"
"d346a07f9eb42ab1","1432366396699","2015-05-23 12:00:01","2015-05-23 07:56:09","M_BFR_16_6","Fan_Palm","13.50495446","144.78084121","108","3","gps","342.89999389648","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_f8e5a13d-5a30-405d-893f-b4402a17e6be.jpg","5","","Not_Visible","","Girlding_by_bush_cutter","Girdle at base","","","",""
"d346a07f9eb42ab1","1432366576070","2015-05-23 12:00:55","2015-05-23 07:56:10","M_BFR_7_7","Tabebuia_serratifolia_Yellow_Trumpet","13.50450387","144.78113341","106","3","gps","115.30000305176","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_446821b6-ae81-43e7-b4f7-41ca10f8921e.jpg","15","9","Not_Visible","","Structural_Defects","Leaning towards road","","","Removal",""
"d346a07f9eb42ab1","1432366708371","2015-05-23 12:01:51","2015-05-23 07:56:11","M_BFR__8","Tabebuia_serratifolia_Yellow_Trumpet","13.50447183","144.78118415","104","3","gps","0","","16","9","","Exposed","Decay","","","","Pruning_for_traffic_clearance,Restructuring","Removal of large branch closes to rotunda over time. Also blocking a road sign"
"d346a07f9eb42ab1","1432366801984","2015-05-23 12:02:43","2015-05-23 07:56:12","M_BFR___9","Tabebuia_serratifolia_Yellow_Trumpet","13.50444649","144.78120517","105","3","gps","86.199996948242","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_ef04fe4a-de8e-49fd-b1ce-6f46685338d6.jpg","8","4","","Weak","Structural_Defects,Girlding_by_bush_cutter","","","","Removal",""
"d346a07f9eb42ab1","1432366897336","2015-05-23 12:03:12","2015-05-23 07:56:13","M_BFR___10","Fan_Palm","13.50442516","144.78113096","104","3","gps","86.199996948242","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_a941db8f-5ce1-4352-a72f-4339fef93457.jpg","5","","Not_Visible","","Girlding_by_bush_cutter","","","","",""
"d346a07f9eb42ab1","1432367298570","2015-05-23 12:03:57","2015-05-23 07:56:14","M_BFR__11","Tabebuia_serratifolia_Yellow_Trumpet","13.5045231","144.78169599","104","3","gps","291","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_13d21d7d-5454-4a15-84fc-6448caf20ed8.jpg","13","9","Not_Visible","","Girlding_by_bush_cutter","","Crossing_Branches","","Crown_raising,Crown_thinning","Tree was planted too deep and currently leaning.  "
"d346a07f9eb42ab1","1432367388740","2015-05-23 12:04:29","2015-05-23 07:56:15","M_BFR__12","Tabebuia_serratifolia_Yellow_Trumpet","13.50456214","144.7817448","109","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_e5aa3df0-6392-48d7-b9be-7bb823973cab.jpg","15","8","Not_Visible","","Multiple_Branches,Girlding_by_bush_cutter","Remove suckers","","","Crown_thinning",""
"d346a07f9eb42ab1","1432367433707","2015-05-23 12:05:03","2015-05-23 07:56:16","M_BFR___13","Fan_Palm","13.50449057","144.78179071","111","3","gps","62.5","","3","","Not_Visible","","Girlding_by_bush_cutter","","","","",""
"d346a07f9eb42ab1","1432367478926","2015-05-23 12:05:41","2015-05-23 07:56:17","M_BFR__14","Fan_Palm","13.50444102","144.78176618","109","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_81990c84-a42a-49f8-b680-062062ed4d7a.jpg","5","","Not_Visible","","Girlding_by_bush_cutter","","Light_Rhino_Beetle_Damage","","",""
"d346a07f9eb42ab1","1432367547195","2015-05-23 12:06:57","2015-05-23 07:56:18","M_BFR__15","Fan_Palm","13.5043939","144.78181452","106","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_5813a69a-4276-453b-8783-6f0dc19412b8.jpg","6","","Not_Visible","","No_Issues","","Light_Rhino_Beetle_Damage","","",""
"d346a07f9eb42ab1","1432367620795","2015-05-23 12:07:25","2015-05-23 07:56:19","M_BFR__16","Fan_Palm","13.50435161","144.78186097","102","3","gps","62.5","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_5f63820c-76b1-4357-82bc-3f2f31ae84d0.jpg","4","","Not_Visible","","Girlding_by_bush_cutter","","","","",""
"d346a07f9eb42ab1","1432418989660","2015-05-24 06:45:59","2015-05-23 22:10:43","M_SV_1","Delonix_regina_Flame_Tree","13.51682527","144.80745508","82","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_d5f09bf7-326c-4831-882b-3d415a4bdcd8.jpg","35","22","","Good","","Good","Decay","Internal Decay","Crown_thinning,Crown_Cleaning",""
"d346a07f9eb42ab1","1432419193720","2015-05-24 06:47:36","2015-05-23 22:16:34","M_SV_2","Delonix_regina_Flame_Tree","13.51675089","144.80744208","83","3","gps","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_64d08563-f078-46b8-a326-a0e976d44a29.jpg","33","17","","Good","Structural_Defects","Nails to be removed","Crossing_Branches","","Crown_thinning,Crown_Reduction",""
"d346a07f9eb42ab1","1432419600278","2015-08-07 02:50:11","2015-05-24 03:02:26","M_SV_3","Cocos nucifera - Coconut Tree","13.5160083333","144.8073083333","0","55.742000579834","network","0","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_0e15ed1c-1a59-4f91-9a72-1c3a49f15bc0.jpg","20","","Not_Visible","","Physical_Damage","Nails","","Typhoon damage","",""
"d346a07f9eb42ab1","1432419677743","","2015-05-24 03:02:27","M_SV_4","Cocos_nucifera_Coconut_Tree","13.51601202","144.80731577","83.0","3.0","gps","N/A","","24","","Not_Visible","","No_Issues","","Light_Brontispa_Beetle_Damage","Typhoon damage","Pest_Control_Program",""
"d346a07f9eb42ab1","1432419742533","","2015-05-24 03:02:28","M_SV_5","Cocos_nucifera_Coconut_Tree","13.51597935","144.80729764","82.0","3.0","gps","N/A","","18","","Not_Visible","","Girlding_by_bush_cutter","","Light_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432419795932","","2015-05-24 03:02:29","M_SV_6","Cocos_nucifera_Coconut_Tree","13.51589691","144.80724898","79.0","3.0","gps","N/A","","18","","Not_Visible","","No_Issues","","Medium_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432419852996","","2015-05-24 03:02:30","M_SV_7","Cocos_nucifera_Coconut_Tree","13.51583919","144.8072428","78.0","3.0","gps","N/A","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_2a36771c-f70f-4bfb-a44c-dbe818c007ce.jpg","9","","Not_Visible","","No_Issues","","Light_Brontispa_Beetle_Damage","","Pest_Control_Program",""
"d346a07f9eb42ab1","1432420461703","","2015-05-24 03:02:31","M_SV_8","Livistonia_rotundifolia_Fan_Palm","13.51501992","144.80651521","88.0","4.0","gps","N/A","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_54cd009a-0378-4603-bc27-ddee7474442d.jpg","26","","Not_Visible","","Physical_Damage","Vehicle damage, 15% decay","No_Issues","","",""
"d346a07f9eb42ab1","1432420589087","","2015-05-24 03:02:31","M_SV_9","Livistonia_rotundifolia_Fan_Palm","13.51482323","144.80628892","74.0","4.0","gps","N/A","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_e23b4660-f35a-498d-a5fc-89085b8caace.jpg","24","","Not_Visible","","No_Issues","","No_Issues","","",""
"d346a07f9eb42ab1","1432420675031","","2015-05-24 03:02:32","M_SV_10","Livistonia_rotundifolia_Fan_Palm","13.51467853","144.80608239","77.0","5.0","gps","N/A","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_7badb157-5723-4611-a68d-aa2a47715241.jpg","24","","Not_Visible","","No_Issues","","No_Issues","","",""
"d346a07f9eb42ab1","1432420824684","","2015-05-24 03:02:33","M_SV_11","Livistonia_rotundifolia_Fan_Palm","13.51377593","144.80600122","88.0","6.0","gps","N/A","http://plus.epicollect.net//GVB_TreeAssessment/GVB_San_Vitores_Tree_Assessment/__getImage?img=GVB_San_Vitores_Tree_Assessment_Image_adc0a822-73ad-460a-ae9e-531f22a7fe29.jpg","20","","Not_Visible","","Girlding_by_bush_cutter","","No_Issues","","",""
